id,date,title,category,account,amount,currency,type,is_recurring,interval,created_at,Unnamed: 8, 
0654ac2f-fbfb-4d0c-8ed0-e111fb4b41ed,34:35.0,Gift Purchase,Family,Wallet,32.61,MYR,EXPENSE,0,NULL,34:35.0,NULL,NULL
60f91f51-4369-4e37-9983-f0a32cf8966b,30:05.0,Shopping,Other,Salary Bank,28.76,MYR,EXPENSE,0,NULL,30:05.0,NULL,NULL
6ea4a6c0-8437-45f5-8ffa-e2daf331858b,17:40.0,Electricity Bill,Bills,Salary Bank,79.45,MYR,EXPENSE,0,NULL,17:40.0,NULL,NULL
3517dcdc-25a5-4cf2-b997-cac90b475030,20:11.0,Hotel Booking,Travel,Credit Card,40.95,MYR,EXPENSE,0,NULL,20:11.0,NULL,NULL
d1b98b83-4132-419d-b401-e4ac9ae10f26,00:51.0,Transport Ticket,Travel,Savings Bank,60.8,MYR,EXPENSE,0,NULL,00:51.0,NULL,NULL
7c8d353e-9dde-434a-acc6-e839af3aef5b,35:56.0,Fuel Refill,Transport,Savings Bank,46,MYR,EXPENSE,0,NULL,35:56.0,NULL,NULL
4848a5ea-2893-4fd7-9b0e-1f43a725b50d,56:56.0,Medicine,Health,Cash,62.15,MYR,EXPENSE,0,NULL,56:56.0,NULL,NULL
def4e696-df36-4f16-9dd4-43a6751ba076,19:32.0,Parking Fee,Transport,Cash,11.47,MYR,EXPENSE,0,NULL,19:32.0,NULL,NULL
5ba30e66-100b-46ad-8a15-97a848b16230,23:59.0,Books,Education,Savings Bank,25.14,MYR,EXPENSE,0,NULL,23:59.0,NULL,NULL
e012e290-e108-4e8b-ba66-d6cc64134cf8,51:21.0,Fuel Refill,Transport,Wallet,34.19,MYR,EXPENSE,0,NULL,51:21.0,NULL,NULL
e99b9932-99cb-47f6-8a5e-0811366920db,30:11.0,Misc Item,Other,Savings Bank,68.13,MYR,EXPENSE,0,NULL,30:11.0,NULL,NULL
7c0a060e-f3a4-44cd-b9dd-824ae61dac3b,37:42.0,Books,Education,Salary Bank,50.8,MYR,EXPENSE,0,NULL,37:42.0,NULL,NULL
cd3cc6dd-acde-4df6-b521-6cc73f7af28a,05:10.0,Water Bill,Bills,Savings Bank,78.26,MYR,EXPENSE,0,NULL,05:10.0,NULL,NULL
5438c8ab-113f-4628-81f2-73c3bb2080dd,58:02.0,Transport Ticket,Travel,Salary Bank,5.46,MYR,EXPENSE,0,NULL,58:02.0,NULL,NULL
6fe85ced-7b89-41b1-98ce-74216ddaf340,47:27.0,Fuel Refill,Transport,Wallet,21.67,MYR,EXPENSE,0,NULL,47:27.0,NULL,NULL
b4d65eed-3128-4395-93b1-98ef40af297f,29:09.0,Transport Ticket,Travel,Credit Card,49.67,MYR,EXPENSE,0,NULL,29:09.0,NULL,NULL
6938bd27-7796-4f4b-a1ed-23a8d77c02cb,37:55.0,General Expense,Insurance,Credit Card,67.44,MYR,EXPENSE,0,NULL,37:55.0,NULL,NULL
0d87bd72-5c47-4e07-9de1-d6d7812adf18,27:40.0,Misc Item,Other,Cash,28.13,MYR,EXPENSE,0,NULL,27:40.0,NULL,NULL
3b3ca74e-89ad-48d6-85ed-5babd4cebc78,50:50.0,Vegetable Pack,Grocery,Credit Card,50.95,MYR,EXPENSE,0,NULL,50:50.0,NULL,NULL
04297db2-92d4-4458-afe3-e6b32f3d0b65,20:21.0,Clinic Visit,Health,Credit Card,19.42,MYR,EXPENSE,0,NULL,20:21.0,NULL,NULL
c691812d-37d6-4b21-b6d3-f64ee888c742,40:05.0,Hotel Booking,Travel,Credit Card,51.37,MYR,EXPENSE,0,NULL,40:05.0,NULL,NULL
ef5a7408-3e1e-4af6-895f-45b2258984d9,58:28.0,Hotel Booking,Travel,Credit Card,55.01,MYR,EXPENSE,0,NULL,58:28.0,NULL,NULL
276e3349-85c0-4ccd-9538-44f5a9093a5e,26:19.0,Bread Loaf,Grocery,Wallet,62.17,MYR,EXPENSE,0,NULL,26:19.0,NULL,NULL
2fdb0d0f-9d32-423d-b44c-b3d55d9b7998,46:26.0,Children Supplies,Family,Savings Bank,18.94,MYR,EXPENSE,0,NULL,46:26.0,NULL,NULL
7718a09c-a594-47a0-b739-8dea92fbb46c,01:49.0,Gift Purchase,Family,Cash,70.58,MYR,EXPENSE,0,NULL,01:49.0,NULL,NULL
4ddf6fe9-7d89-44ec-b0b9-205adf69f3b5,55:06.0,Children Supplies,Family,Salary Bank,72.98,MYR,EXPENSE,0,NULL,55:06.0,NULL,NULL
86c0eaeb-2967-4bdc-ade4-8d8b002413f4,49:52.0,Freelance Work,Other,Salary Bank,299.93,MYR,INCOME,0,NULL,49:52.0,NULL,NULL
ad9aebb6-4c6a-4029-a56c-0432753c55dd,36:06.0,Misc Item,Other,Salary Bank,11.67,MYR,EXPENSE,0,NULL,36:06.0,NULL,NULL
1081a9fa-7cc3-476c-81e9-8db15632c4ee,05:53.0,Breakfast,Food,Cash,44.76,MYR,EXPENSE,0,NULL,05:53.0,NULL,NULL
f65f482b-596c-4ac3-bf55-84ccd5afe501,50:32.0,Dinner,Food,Savings Bank,45.47,MYR,EXPENSE,0,NULL,50:32.0,NULL,NULL
f8076e19-6b6f-46ea-8fd8-fd72bffc5fff,09:30.0,Misc Item,Other,Salary Bank,64.29,MYR,EXPENSE,0,NULL,09:30.0,NULL,NULL
885b7731-fc46-41ed-bb0c-a74c5efad793,10:35.0,Clinic Visit,Health,Cash,51.4,MYR,EXPENSE,0,NULL,10:35.0,NULL,NULL
5a7eb41a-6f0c-4520-b2cf-37d355df5351,17:57.0,Game Top-Up,Entertainment,Savings Bank,61.88,MYR,EXPENSE,0,NULL,17:57.0,NULL,NULL
79c41cc5-3820-4783-a412-e180f2ef0d36,38:18.0,Parking Fee,Transport,Wallet,55.8,MYR,EXPENSE,0,NULL,38:18.0,NULL,NULL
ef4c710a-1aaf-4820-8b52-170d967540ef,45:17.0,Books,Education,Credit Card,26.02,MYR,EXPENSE,0,NULL,45:17.0,NULL,NULL
b00bee3e-afdf-4f7a-87ff-003c8ec54eab,48:13.0,Monthly Salary,Other,Salary Bank,6200,MYR,INCOME,1,monthly,44:35.0,NULL,NULL
1111d898-bdbc-4ed2-b00d-0d38c0db2692,53:51.0,Rice 5kg,Grocery,Savings Bank,49.79,MYR,EXPENSE,0,NULL,53:51.0,NULL,NULL
21a4dca9-ab09-475b-bfb8-6e39013d08f4,21:23.0,Medicine,Health,Salary Bank,49.87,MYR,EXPENSE,0,NULL,21:23.0,NULL,NULL
fa63d868-93f0-46ad-a3b6-2cc3e78427b6,04:42.0,General Expense,Insurance,Salary Bank,6.33,MYR,EXPENSE,0,NULL,04:42.0,NULL,NULL
116cbb27-0bc7-4d0d-98ec-f2d80e8e31f6,30:57.0,Snacks,Food,Savings Bank,58.44,MYR,EXPENSE,0,NULL,30:57.0,NULL,NULL
68f696ac-d8a0-41cd-90fc-8825fc2ffea0,31:29.0,General Expense,Insurance,Cash,43.55,MYR,EXPENSE,0,NULL,31:29.0,NULL,NULL
7d33eba6-3275-4e53-ad32-e0fefadfb8fd,59:48.0,Chicken Whole,Grocery,Cash,35.81,MYR,EXPENSE,0,NULL,59:48.0,NULL,NULL
4d8263cb-b6f3-41ef-93cd-7609271b4458,30:40.0,Karaoke,Entertainment,Cash,76.47,MYR,EXPENSE,0,NULL,30:40.0,NULL,NULL
6f399986-7fc1-4795-993a-5cf3a51d3b94,20:23.0,Hotel Booking,Travel,Salary Bank,30.66,MYR,EXPENSE,0,NULL,20:23.0,NULL,NULL
95847d24-a85f-404d-947e-2293878de723,00:01.0,Shopping,Other,Savings Bank,45.93,MYR,EXPENSE,0,NULL,00:01.0,NULL,NULL
56cc91a3-3cb8-4e06-a55d-811f973bd691,54:24.0,Internet Bill,Bills,Credit Card,120,MYR,EXPENSE,1,monthly,38:07.0,NULL,NULL
94fda512-cd23-4417-ba49-364a711a1299,11:09.0,General Expense,Insurance,Credit Card,67.11,MYR,EXPENSE,0,NULL,11:09.0,NULL,NULL
b830d31a-1e86-4add-b772-14e8b36b22ce,08:33.0,Phone Bill,Bills,Credit Card,75,MYR,EXPENSE,1,monthly,04:40.0,NULL,NULL
62bac057-406c-4d02-87ad-44871eb52f56,05:48.0,Egg Dozen,Grocery,Salary Bank,41.43,MYR,EXPENSE,0,NULL,05:48.0,NULL,NULL
b922f796-634f-41ad-8dc9-3c7ed41a5c3e,37:01.0,General Expense,Insurance,Wallet,25.22,MYR,EXPENSE,0,NULL,37:01.0,NULL,NULL
61e77773-9b65-4ba5-b8d2-3c1e69d686f6,07:48.0,Karaoke,Entertainment,Savings Bank,26.33,MYR,EXPENSE,0,NULL,07:48.0,NULL,NULL
08b24daa-7179-43c3-baea-a562dd34b951,05:05.0,Shopping,Other,Cash,68.72,MYR,EXPENSE,0,NULL,05:05.0,NULL,NULL
7d174e97-785e-420f-b8a8-3a0bf65951f5,12:10.0,Fuel Refill,Transport,Wallet,6.8,MYR,EXPENSE,0,NULL,12:10.0,NULL,NULL
38838b43-2d1d-4c66-9276-cdf0063701f1,45:44.0,Books,Education,Wallet,54.08,MYR,EXPENSE,0,NULL,45:44.0,NULL,NULL
926a4567-fd8d-414c-8c48-ec703f2f5250,26:05.0,Shopping,Other,Cash,19.78,MYR,EXPENSE,0,NULL,26:05.0,NULL,NULL
398ea1da-e525-45cf-a805-daa0dfa13358,04:52.0,General Expense,Insurance,Savings Bank,41.92,MYR,EXPENSE,0,NULL,04:52.0,NULL,NULL
b854b2b1-08ce-48cf-bceb-f95960c85c10,51:47.0,Shopping,Other,Wallet,67.89,MYR,EXPENSE,0,NULL,51:47.0,NULL,NULL
f40e7739-463f-4d2b-936e-68b6950eca81,37:31.0,Game Top-Up,Entertainment,Salary Bank,78.16,MYR,EXPENSE,0,NULL,37:31.0,NULL,NULL
20afd925-3793-4ab3-a867-e7fb520ff3ce,44:47.0,Game Top-Up,Entertainment,Savings Bank,13.97,MYR,EXPENSE,0,NULL,44:47.0,NULL,NULL
7d6b58c4-e4dc-4509-9738-b316a8736ee4,20:27.0,Gift Purchase,Family,Credit Card,76.98,MYR,EXPENSE,0,NULL,20:27.0,NULL,NULL
144f2c5e-3f37-4d91-9719-d4b47c562cd6,12:18.0,Misc Item,Other,Cash,25.48,MYR,EXPENSE,0,NULL,12:18.0,NULL,NULL
7482e1e9-cf28-4fe1-b8a3-730a03f9787d,52:05.0,Books,Education,Cash,32.8,MYR,EXPENSE,0,NULL,52:05.0,NULL,NULL
f570d0d9-a068-4d54-890a-55150e453eae,40:13.0,Hotel Booking,Travel,Savings Bank,15.9,MYR,EXPENSE,0,NULL,40:13.0,NULL,NULL
e662e1d3-9c8e-4fc7-8036-d9294dc95651,16:52.0,Parking Fee,Transport,Wallet,26.35,MYR,EXPENSE,0,NULL,16:52.0,NULL,NULL
c0186d15-49ad-4aa8-8406-b1a1a7dfce36,49:29.0,Clinic Visit,Health,Wallet,5.48,MYR,EXPENSE,0,NULL,49:29.0,NULL,NULL
5b1faf1d-9b94-413a-b363-b378b65f51df,16:09.0,Gift Purchase,Family,Salary Bank,72.35,MYR,EXPENSE,0,NULL,16:09.0,NULL,NULL
52ebe9d2-8d3f-49e1-b02d-9dd33ad0e3d8,28:30.0,Misc Item,Other,Wallet,5.86,MYR,EXPENSE,0,NULL,28:30.0,NULL,NULL
ca1bc174-e2f0-4b9a-8d83-7e774d58b043,04:28.0,Misc Item,Other,Wallet,56.44,MYR,EXPENSE,0,NULL,04:28.0,NULL,NULL
e2dc2523-d002-4a76-a331-76de254a1068,03:04.0,Breakfast,Food,Salary Bank,46,MYR,EXPENSE,0,NULL,03:04.0,NULL,NULL
9b32648e-bb30-40af-8838-7bff74dd3bf5,54:54.0,Shopping,Other,Cash,68.75,MYR,EXPENSE,0,NULL,54:54.0,NULL,NULL
f541a401-9e3c-4108-b39f-b99e325dfec3,34:11.0,Books,Education,Salary Bank,67.72,MYR,EXPENSE,0,NULL,34:11.0,NULL,NULL
8d674dde-d630-4aaa-85e0-9091487f0b19,08:01.0,Dinner,Food,Salary Bank,53.43,MYR,EXPENSE,0,NULL,08:01.0,NULL,NULL
bfd65e8c-77b0-4306-8ec7-047004acfda0,34:39.0,Grab Ride,Transport,Credit Card,78.18,MYR,EXPENSE,0,NULL,34:39.0,NULL,NULL
c1628623-7016-4fea-b5b0-98789cd57339,20:04.0,Hotel Booking,Travel,Cash,47.59,MYR,EXPENSE,0,NULL,20:04.0,NULL,NULL
a799e899-e2b7-4d92-a0f1-d29af90429a6,32:41.0,General Expense,Insurance,Credit Card,43.87,MYR,EXPENSE,0,NULL,32:41.0,NULL,NULL
99c1a430-5823-4966-8af0-c07b28213b63,04:24.0,Clinic Visit,Health,Credit Card,41.4,MYR,EXPENSE,0,NULL,04:24.0,NULL,NULL
ba912639-cfba-4ab4-bf3b-414ccfa96143,48:00.0,Hotel Booking,Travel,Salary Bank,37.52,MYR,EXPENSE,0,NULL,48:00.0,NULL,NULL
102dcd09-e832-4e55-8677-671417de4d64,51:04.0,Milk 2L,Grocery,Credit Card,25.58,MYR,EXPENSE,0,NULL,51:04.0,NULL,NULL
ad43bdce-2ca7-4d19-9df5-10c2eefd57af,57:10.0,Karaoke,Entertainment,Savings Bank,23.89,MYR,EXPENSE,0,NULL,57:10.0,NULL,NULL
e19fb581-2d37-481d-b744-bd5b9a4e68e9,41:20.0,Bread Loaf,Grocery,Credit Card,39.2,MYR,EXPENSE,0,NULL,41:20.0,NULL,NULL
8287f257-b80e-44c7-87ec-f4fd70a0937a,49:45.0,Hotel Booking,Travel,Salary Bank,79.03,MYR,EXPENSE,0,NULL,49:45.0,NULL,NULL
a9f7ab72-5d50-4881-84c8-91c00aa8d4ef,33:00.0,Electricity Bill,Bills,Salary Bank,70.49,MYR,EXPENSE,0,NULL,33:00.0,NULL,NULL
2f9aff7b-8bc0-4614-9d6d-6184b07c03c6,48:13.0,Monthly Salary,Other,Salary Bank,6200,MYR,INCOME,1,monthly,01:29.0,NULL,NULL
7da2abea-5a4c-4880-97e2-c1f0c390761f,56:25.0,Books,Education,Salary Bank,9.51,MYR,EXPENSE,0,NULL,56:25.0,NULL,NULL
8db1d994-828b-4a9f-8cd2-4179bb49bf4b,39:39.0,Electricity Bill,Bills,Cash,28.32,MYR,EXPENSE,0,NULL,39:39.0,NULL,NULL
dfa1e44d-0620-4ce4-8242-ea266430b8ed,08:42.0,Transport Ticket,Travel,Credit Card,10.53,MYR,EXPENSE,0,NULL,08:42.0,NULL,NULL
089f4173-a7e2-4f7c-933a-057e00445af6,03:28.0,Transport Ticket,Travel,Savings Bank,73.75,MYR,EXPENSE,0,NULL,03:28.0,NULL,NULL
3de97568-0791-4fa7-8b5f-a13f7a68d05b,49:35.0,Misc Item,Other,Wallet,32.14,MYR,EXPENSE,0,NULL,49:35.0,NULL,NULL
a240e362-f493-4df3-8a39-34adfbbe97e9,52:34.0,Freelance Work,Other,Salary Bank,344.78,MYR,INCOME,0,NULL,52:34.0,NULL,NULL
ad78f483-712e-4487-b71b-402964fbe7cf,36:44.0,Fuel Refill,Transport,Salary Bank,43.45,MYR,EXPENSE,0,NULL,36:44.0,NULL,NULL
0c4246fe-d150-4138-a8c7-b2299ff02b28,54:55.0,Children Supplies,Family,Savings Bank,63.51,MYR,EXPENSE,0,NULL,54:55.0,NULL,NULL
ec38a43e-49cb-4f44-b8b5-22378c8c74bd,49:18.0,Gift Purchase,Family,Savings Bank,46.04,MYR,EXPENSE,0,NULL,49:18.0,NULL,NULL
6a488a47-74c9-40cc-a6a7-83dd6ed97bc3,25:51.0,Electricity Bill,Bills,Wallet,7.79,MYR,EXPENSE,0,NULL,25:51.0,NULL,NULL
c8663b30-4cd4-4a7b-96d0-5be2a96ee2f9,51:38.0,General Expense,Insurance,Savings Bank,37.71,MYR,EXPENSE,0,NULL,51:38.0,NULL,NULL
993ef29d-3510-492f-8e61-ec199b5d1d31,54:24.0,Internet Bill,Bills,Credit Card,120,MYR,EXPENSE,1,monthly,32:39.0,NULL,NULL
df266437-f9d9-4a78-b890-8d347d1fab6e,57:33.0,Medicine,Health,Salary Bank,51.62,MYR,EXPENSE,0,NULL,57:33.0,NULL,NULL
27d77e31-bbd0-4d6e-8468-5a0d73581213,00:29.0,Transport Ticket,Travel,Savings Bank,13.36,MYR,EXPENSE,0,NULL,00:29.0,NULL,NULL
c883d05c-6c53-4729-bdb8-ecfe4da468ae,08:33.0,Phone Bill,Bills,Credit Card,75,MYR,EXPENSE,1,monthly,50:39.0,NULL,NULL
ddb5295f-fb86-4c07-bc24-b2fc1c3aeb9e,16:21.0,Misc Item,Other,Credit Card,65.86,MYR,EXPENSE,0,NULL,16:21.0,NULL,NULL
d25fd475-979c-4f42-8fff-b255016c0409,59:13.0,Cinema,Entertainment,Savings Bank,14.05,MYR,EXPENSE,0,NULL,59:13.0,NULL,NULL
2e579c11-d7a1-453c-8318-feb91dcb05f6,15:27.0,Karaoke,Entertainment,Cash,25.99,MYR,EXPENSE,0,NULL,15:27.0,NULL,NULL
abff004c-4d99-4551-bac8-6e04b76a5845,13:30.0,Children Supplies,Family,Credit Card,6.19,MYR,EXPENSE,0,NULL,13:30.0,NULL,NULL
7b97733d-cb97-414f-81aa-ebf099b4c360,43:52.0,Game Top-Up,Entertainment,Cash,37.89,MYR,EXPENSE,0,NULL,43:52.0,NULL,NULL
2b2acaea-692a-4c89-8ee8-b4e1fb151e92,48:31.0,Transport Ticket,Travel,Salary Bank,12.12,MYR,EXPENSE,0,NULL,48:31.0,NULL,NULL
abf7ad8f-9353-4b09-899b-236d4d77ee62,10:54.0,Lunch,Food,Salary Bank,64.34,MYR,EXPENSE,0,NULL,10:54.0,NULL,NULL
fcdb71e4-17e9-41ce-9b10-220ef7a7d601,59:32.0,Game Top-Up,Entertainment,Cash,20.36,MYR,EXPENSE,0,NULL,59:32.0,NULL,NULL
5106be05-0fec-410f-9f94-867da62bdf68,04:38.0,Clinic Visit,Health,Cash,44.76,MYR,EXPENSE,0,NULL,04:38.0,NULL,NULL
d523fbfe-72f9-4b2d-89f2-001760b5a044,01:10.0,Clinic Visit,Health,Wallet,74.39,MYR,EXPENSE,0,NULL,01:10.0,NULL,NULL
94eaf4b1-5de7-43a6-ba81-61432cdaeff4,09:24.0,Cinema,Entertainment,Savings Bank,74.21,MYR,EXPENSE,0,NULL,09:24.0,NULL,NULL
02e8c1fc-f7c6-4070-a6fd-38aa6cd1b362,24:41.0,Books,Education,Salary Bank,5.11,MYR,EXPENSE,0,NULL,24:41.0,NULL,NULL
84ae40f7-762e-433c-a237-0794c1b28d44,34:35.0,Breakfast,Food,Savings Bank,38.51,MYR,EXPENSE,0,NULL,34:35.0,NULL,NULL
8643e457-1f9b-4eb2-8494-484e813a36de,05:52.0,Misc Item,Other,Savings Bank,61.28,MYR,EXPENSE,0,NULL,05:52.0,NULL,NULL
b0719a39-9294-49a1-b593-25178bc842c4,31:32.0,Game Top-Up,Entertainment,Cash,30.99,MYR,EXPENSE,0,NULL,31:32.0,NULL,NULL
cbdf647e-99a6-467b-a4d8-f34f08e6fe65,21:56.0,Milk 2L,Grocery,Credit Card,29.47,MYR,EXPENSE,0,NULL,21:56.0,NULL,NULL
0692b2cb-9634-4d0e-aafa-fa5d97845770,00:49.0,Online Course,Education,Savings Bank,31.49,MYR,EXPENSE,0,NULL,00:49.0,NULL,NULL
688d1286-15e4-4c5e-9000-8b811ed3bd68,55:23.0,Online Course,Education,Savings Bank,60.6,MYR,EXPENSE,0,NULL,55:23.0,NULL,NULL
171bd281-ebb9-499f-a599-009830083136,22:12.0,Transport Ticket,Travel,Savings Bank,7.27,MYR,EXPENSE,0,NULL,22:12.0,NULL,NULL
cd739e89-208b-466e-823d-f3fb049605b3,42:23.0,Electricity Bill,Bills,Cash,31.65,MYR,EXPENSE,0,NULL,42:23.0,NULL,NULL
43810d4f-c3e8-45af-b9c3-7e0a9ed088e9,42:32.0,Hotel Booking,Travel,Credit Card,62.14,MYR,EXPENSE,0,NULL,42:32.0,NULL,NULL
7e80edad-0ce2-4d79-bb56-7a1de4cbc7a5,37:14.0,Water Bill,Bills,Wallet,40.25,MYR,EXPENSE,0,NULL,37:14.0,NULL,NULL
a6e6fec9-f06d-4cd6-9b81-783d922c06c6,02:27.0,Parking Fee,Transport,Cash,51.36,MYR,EXPENSE,0,NULL,02:27.0,NULL,NULL
e590c487-ad68-44ef-85b9-dd256dd56620,02:51.0,Electricity Bill,Bills,Salary Bank,59.39,MYR,EXPENSE,0,NULL,02:51.0,NULL,NULL
08303f91-3211-425a-a45e-ff2fc53e001a,14:00.0,Breakfast,Food,Credit Card,63.44,MYR,EXPENSE,0,NULL,14:00.0,NULL,NULL
fa8ed10d-41a6-48fe-b6ff-eaafdd2b1bce,23:16.0,Books,Education,Wallet,27.22,MYR,EXPENSE,0,NULL,23:16.0,NULL,NULL
9069e92f-7267-4051-920b-a727fce83002,21:02.0,Shopping,Other,Wallet,59.56,MYR,EXPENSE,0,NULL,21:02.0,NULL,NULL
71171976-ee8f-41e5-994e-9e3aac003379,01:10.0,Misc Item,Other,Cash,56.79,MYR,EXPENSE,0,NULL,01:10.0,NULL,NULL
02661093-406d-4b37-a24e-89d428735c04,26:41.0,Water Bill,Bills,Salary Bank,32.74,MYR,EXPENSE,0,NULL,26:41.0,NULL,NULL
084785e2-78e7-4f96-a268-534e379a016f,42:54.0,Books,Education,Cash,76.29,MYR,EXPENSE,0,NULL,42:54.0,NULL,NULL
1eac3398-5799-4102-b251-7ee015475049,40:02.0,Rice 5kg,Grocery,Savings Bank,51.41,MYR,EXPENSE,0,NULL,40:02.0,NULL,NULL
403e623d-4959-4701-8fc4-fcc9d3314f9b,39:53.0,Bread Loaf,Grocery,Savings Bank,42.56,MYR,EXPENSE,0,NULL,39:53.0,NULL,NULL
1598d104-95db-4207-84a3-f356e107ec17,33:52.0,Books,Education,Salary Bank,15.91,MYR,EXPENSE,0,NULL,33:52.0,NULL,NULL
76bfa357-9f91-47e0-9601-a7548e83ab40,14:56.0,Bread Loaf,Grocery,Wallet,44.89,MYR,EXPENSE,0,NULL,14:56.0,NULL,NULL
c5cf3faa-f59a-4f63-9352-403af78512bb,57:26.0,Books,Education,Cash,11.99,MYR,EXPENSE,0,NULL,57:26.0,NULL,NULL
d30abfea-00e4-4b4b-a0df-f89af292c59c,48:13.0,Monthly Salary,Other,Salary Bank,6200,MYR,INCOME,1,monthly,44:47.0,NULL,NULL
3b148ac0-f80c-418e-87f8-cdeb0524aa5b,32:35.0,Grab Ride,Transport,Credit Card,18.8,MYR,EXPENSE,0,NULL,32:35.0,NULL,NULL
6947bdc6-5ae5-4402-9773-44fcd77664a9,18:01.0,General Expense,Insurance,Cash,58.26,MYR,EXPENSE,0,NULL,18:01.0,NULL,NULL
13c2d9c2-ec0b-4641-92d9-1d47d46856c5,57:32.0,Gift Purchase,Family,Salary Bank,63.18,MYR,EXPENSE,0,NULL,57:32.0,NULL,NULL
a6108fae-4158-4f92-abc8-98d2164713e4,31:54.0,Vegetable Pack,Grocery,Wallet,55.21,MYR,EXPENSE,0,NULL,31:54.0,NULL,NULL
bf742954-8ced-4b05-8abb-f83d60a5ddc8,02:33.0,General Expense,Insurance,Salary Bank,31.46,MYR,EXPENSE,0,NULL,02:33.0,NULL,NULL
a9412a4a-1be4-4643-9591-27d952b5aa36,08:07.0,Clinic Visit,Health,Salary Bank,66.58,MYR,EXPENSE,0,NULL,08:07.0,NULL,NULL
8bd1d50c-f2d3-4de3-be03-eb29541f0923,19:11.0,General Expense,Insurance,Wallet,11.14,MYR,EXPENSE,0,NULL,19:11.0,NULL,NULL
6621ec12-3697-4625-8d86-199f6d97ef55,55:18.0,General Expense,Insurance,Salary Bank,28.66,MYR,EXPENSE,0,NULL,55:18.0,NULL,NULL
a33b44c4-d605-4ef5-b43b-ac2629d5a4f9,48:42.0,Books,Education,Salary Bank,35.1,MYR,EXPENSE,0,NULL,48:42.0,NULL,NULL
7d1ff941-a147-422c-9ca0-a63b5336c044,46:00.0,Milk 2L,Grocery,Salary Bank,29.7,MYR,EXPENSE,0,NULL,46:00.0,NULL,NULL
b0d0925c-5656-4c21-908e-d858508d9742,54:24.0,Internet Bill,Bills,Credit Card,120,MYR,EXPENSE,1,monthly,12:47.0,NULL,NULL
2a7c16cb-d0d1-4a6e-90fb-f5b9ea1f32a6,17:52.0,Grab Ride,Transport,Cash,69.66,MYR,EXPENSE,0,NULL,17:52.0,NULL,NULL
8ecb9487-eb8f-4940-ac60-16187698ddc5,08:22.0,Karaoke,Entertainment,Credit Card,19.63,MYR,EXPENSE,0,NULL,08:22.0,NULL,NULL
fa34dfbc-5421-4758-af97-d62dabc91ca9,08:33.0,Phone Bill,Bills,Credit Card,75,MYR,EXPENSE,1,monthly,47:52.0,NULL,NULL
d0cec216-deae-478a-aec8-f371f1f18b43,05:38.0,Dinner,Food,Salary Bank,53.46,MYR,EXPENSE,0,NULL,05:38.0,NULL,NULL
f31250fe-db77-4b4e-855e-f2495efbbd55,38:13.0,Cinema,Entertainment,Cash,68.67,MYR,EXPENSE,0,NULL,38:13.0,NULL,NULL
00a578e4-1950-4134-86d4-0ad760a0bef5,43:23.0,Water Bill,Bills,Wallet,69.74,MYR,EXPENSE,0,NULL,43:23.0,NULL,NULL
e92c947f-3e0d-475c-a6f2-47720ea174a1,34:38.0,Dinner,Food,Wallet,32.35,MYR,EXPENSE,0,NULL,34:38.0,NULL,NULL
146d65de-5080-4fda-ab15-9d38222e737d,31:27.0,Shopping,Other,Salary Bank,69.96,MYR,EXPENSE,0,NULL,31:27.0,NULL,NULL
efd46273-aa95-4657-9753-7de26d3134d8,25:21.0,General Expense,Insurance,Salary Bank,75.98,MYR,EXPENSE,0,NULL,25:21.0,NULL,NULL
c4457ff2-9d37-419a-9f40-ba6712cfb025,20:47.0,Hotel Booking,Travel,Savings Bank,59.61,MYR,EXPENSE,0,NULL,20:47.0,NULL,NULL
5db0782d-28e8-4bb3-99f4-7a248fe323ec,48:47.0,Rice 5kg,Grocery,Savings Bank,15.86,MYR,EXPENSE,0,NULL,48:47.0,NULL,NULL
53ffeefd-9f3c-4079-aafd-787e38a1d001,48:00.0,Shopping,Other,Savings Bank,19.7,MYR,EXPENSE,0,NULL,48:00.0,NULL,NULL
e80ef95c-1f37-4fa3-b05d-e9ad2201ecb3,06:41.0,Cinema,Entertainment,Cash,73.99,MYR,EXPENSE,0,NULL,06:41.0,NULL,NULL
ac7e505c-9fd5-4db9-a5ec-7b49027a2aa9,34:22.0,Freelance Work,Other,Salary Bank,338.33,MYR,INCOME,0,NULL,34:22.0,NULL,NULL
63fa7ddf-0442-4018-9e6b-e6587d325952,41:49.0,Electricity Bill,Bills,Savings Bank,75.53,MYR,EXPENSE,0,NULL,41:49.0,NULL,NULL
064b1298-57c5-498f-8e00-72e28f99ca74,03:25.0,Misc Item,Other,Salary Bank,40.46,MYR,EXPENSE,0,NULL,03:25.0,NULL,NULL
aba11ee8-1dc0-4d37-8169-bca15fab8efc,26:54.0,Transport Ticket,Travel,Salary Bank,18.8,MYR,EXPENSE,0,NULL,26:54.0,NULL,NULL
3738426e-ccfb-4f8e-9048-ffd775d5a8bf,15:02.0,Clinic Visit,Health,Salary Bank,32.36,MYR,EXPENSE,0,NULL,15:02.0,NULL,NULL
9b405d2b-c7ad-44dc-8b73-966966de077d,46:21.0,Electricity Bill,Bills,Salary Bank,39.37,MYR,EXPENSE,0,NULL,46:21.0,NULL,NULL
e5d7ed44-288e-4ddf-8e7e-a5ff17dc4896,36:08.0,Children Supplies,Family,Wallet,52.56,MYR,EXPENSE,0,NULL,36:08.0,NULL,NULL
